seller_city,seller_state,order_id,review_score,review_creation_date,product_name_lenght,product_description_lenght,product_photos_qty
sao caetano do sul,SP,d14ebe879e1587746439c3652f063eb4,5,2018-06-08,34,721,2
sao bernardo do campo,SP,fd7d4eb658279656ec6fa1ff66620925,5,2018-06-29,56,1448,1
sao paulo,SP,dcbab7ed24e477a8dfa72d7f67ff6352,3,2018-06-08,47,660,1
campinas,SP,e3650ea29ce4ca131ce317a0f291fd56,5,2018-07-24,53,871,6
curitiba,PR,aadf5fc042b64c57d336c1ad8a28a455,3,2018-05-30,44,459,1
foz do iguacu,PR,09c06d47b8b58dbabf753646fe5b89ab,1,2018-05-02,25,202,3
sorocaba,SP,c62746805b3e3593801b7880cd85c8f5,3,2018-06-23,51,897,2
osasco,SP,1d4eedab93656360bfea837a37784384,5,2018-05-26,53,133,5
osasco,SP,6f160d3d9d471193fdc5aa47198ce815,5,2018-08-08,59,2001,3
belo horizonte,MG,df0036e685fb491dbb08531f082ddbb6,5,2018-08-14,53,367,1
sao paulo,SP,ca4ba0b98a93b132627b97a29c658637,1,2018-05-04,39,559,1
mogi das cruzes,SP,031a7dab65c3430d325ad35ab8a95277,1,2018-06-28,50,193,1
salto,SP,7d48e6b043ed5dac29ca0e41d3e3b584,1,2018-07-13,27,205,3
sao paulo,SP,5b8d793745f3ac9e033f77ff0f8ea88c,5,2018-05-24,59,2087,1
santo angelo,RS,e4c77eec895c98ee6919f8d872614ee5,5,2018-05-10,59,131,1
rio de janeiro,RJ,1996623a04f4179e755f57dbcb67d5b3,4,2018-05-15,57,634,2
santo andre,SP,761504d99664606c4c83458bc89144a2,5,2018-07-13,42,639,1
curitiba,PR,d2778bedb92f5e0d8d10a0a7c3ffd2f2,5,2018-06-05,30,288,1
jaboticabal,SP,f233e323b22b8b7b4e522b3506ee34b7,3,2018-05-18,48,1156,1
ibitinga,SP,9ff4440ee0d71eac7b46592220856401,5,2018-07-26,42,3923,1
belo horizonte,MG,5c2c3051e99aa85bb1f2260f51e59f49,2,2018-08-26,57,326,2
batatais,SP,f8d8215245fbbc9a2d8a4b94ec2ba540,5,2018-07-27,59,2034,6
maringa,PR,cbd6b0d6698b0b6018dc2f613942fd42,5,2018-08-12,30,2284,1
valinhos,SP,98b5257ffee92e64431051eca07f38c8,5,2018-06-11,60,710,2
sao paulo,SP,2a3a13617346c0fca6180bbf422d7542,4,2018-05-17,34,259,2
sao paulo,SP,bc6e9624c0238056251784cf956cd10d,3,2018-07-01,60,361,3
sao jose dos campos,SP,6068425eef94486cf980570a1e00b58c,4,2018-05-04,39,412,5
sao paulo,SP,32c618cf9e5152197af878badcd117cc,1,2018-07-25,52,177,1
catanduva,SP,f67f6b887c390a91e5077e54f3fb5823,5,2018-05-22,58,231,1
maua,SP,959505aeccc35d003ab580410022f433,5,2018-07-21,56,383,1
guarulhos,SP,4b09eff002dc4f137082d6391f5fefda,5,2018-06-27,35,1385,2
curitiba,PR,378d1ac3d8e22dd46990757398ae8500,4,2018-08-11,59,207,3
paincandu,PR,3170de33866d3923448fa787230ef7d1,5,2018-06-24,55,255,1
campinas,SP,69294a1f2dbe29a54c3a9c2421831d14,5,2018-08-09,49,1012,2
palhoca,SP,726f3a5a67d986cbbf10bbc4f72cd4fe,4,2018-08-14,43,713,3
rio claro,SP,a62edb6b5312cdc742089aa7c336718c,5,2018-07-14,53,724,1
mogi das cruzes,SP,108f4fb029e55a72b96fac9b9f489c1e,5,2018-05-04,39,691,1
santo andre,SP,0725ad25260ef550bc00be1179252efe,1,2018-06-17,49,1214,2
sao paulo,SP,2d30bcdaaf18c2598140aa6f7f230216,4,2018-06-14,41,111,1
rio de janeiro,RJ,1c2fa2bcaa76535eee600e20477b4abf,5,2018-04-26,53,811,3
nova friburgo,RJ,be5b278e38c06fb98c18c6ed0554b754,1,2018-08-09,25,549,1
salto,SP,c66b4d4c8665330b53721d0f84feed9d,1,2018-07-10,49,790,2
sao paulo,SP,4bdb3af7b8d5db206e5ea7b4f964ba4c,1,2018-07-07,58,486,7
sao paulo,SP,2a56c0c034674a4f3655fdbd44d8df8d,5,2018-08-29,31,728,2
tres rios,RJ,b7b4ac6cf1e3f2b55add5793768dc23b,5,2018-07-13,43,1207,1
mirassol,SP,1bb0ce15a167cb42d0bc628a99395f66,5,2018-08-09,42,355,1
sao paulo,SP,10910627bade59f9426abd86cf292846,5,2018-05-18,52,510,7
campinas,SP,abcb42831f6165cda2570c76e90cda5d,5,2018-08-10,49,638,2
belo horizonte,MG,72e57d0b326731ddd25d0d44212a42cb,5,2018-08-29,28,321,2
sao paulo,SP,13f122a23bdcdc6de4c10fb7d9fa6a0d,5,2018-08-08,55,713,6
sao jose dos campos,SP,e8ddca0d6240b571472906ab8a331f85,3,2018-04-27,33,897,1
santo andre,SP,171fd36e6d28aaa958e043b897006f1d,5,2018-05-30,54,816,4
tanabi,SP,96c3a40e38272781dd5b3dfc4797e8f7,5,2018-06-30,52,411,1
sao paulo,SP,412e22f7bfca70106c77569bbe81ed1a,5,2018-05-22,55,139,3
goiania,GO,6b0ac1bdea322c7060eea92feb9e9a6f,5,2018-07-10,52,739,3
uba,MG,33d3d6ef8e5cb45848d12d1a05bc1d1e,5,2018-05-09,50,440,5
portoferreira,SP,39147bdfd750c2d950429efe16ea6cf7,1,2018-06-07,44,207,1
belford roxo,RJ,6d0940a8f5fba47562bb14cd97dfd6da,1,2018-08-30,50,1290,3
sao paulo,SP,591749138516fc08043a066ecc49963d,4,2018-08-28,39,619,1
sorocaba,SP,55471a53555cb61d9cd2ff895a278033,1,2018-07-11,45,319,2
sao paulo,SP,3a335d9250509602da8eebcf766e1ddb,5,2018-07-13,38,488,1
guarulhos,SP,2be69b19c3402f7c2ac375f252022d70,5,2018-05-15,53,330,1
batatais,SP,4c832b5c447f450474f8470737f7e580,1,2018-06-09,57,731,1
sao paulo,SP,018cb6a10649393055c272ba2984e8bb,5,2018-04-26,42,831,1
barueri,SP,85b1e09d7a230790544ffb86902bf77b,5,2018-06-07,54,974,5
sao paulo,SP,fd7b5df31b1135f945600a23960438aa,1,2018-05-10,43,279,1
sao paulo,SP,274a7f7e4f1c17b7434a830e9b8759b1,1,2018-07-26,32,789,6
guarulhos,SP,1c2bcfd34cbb64f130a03aeb7c0d6c75,2,2018-06-27,54,457,4
sorocaba,SP,284ffa157b684f496366615a6ba3201a,5,2018-06-12,40,1416,1
sao paulo,SP,af9c76f5f4f218b688c4e235dc38723d,2,2018-05-03,53,1377,2
ibitinga,SP,e2d728d25671b9cc26c08107fad09654,4,2018-05-20,49,1342,3
capivari,SP,a8913a7a82fc8acaeb44c6e9909944e0,5,2018-05-25,46,847,1
araraquara,SP,5ded8a3706eabd813685534724f066de,1,2018-07-26,54,575,1
brasilia,DF,8fa02a6beaf631e5a3a05daaee039df6,2,2018-05-13,60,286,4
araraquara,SP,23d28fc0db1e1bfb7f1e68be9baa069a,5,2018-05-01,45,169,1
itatiba,SP,782e3d360043ba18b527832597a53543,1,2018-06-15,53,301,2
brasilia,DF,91eef134a9dc65e566fde368f1772b93,4,2018-06-03,59,230,1
sao paulo,SP,816e49951eeb579e37e0e247a4957869,1,2018-06-19,40,275,1
rio de janeiro,RJ,65a8df3dfc633bab93334857a125db21,5,2018-08-01,39,558,2
sarandi,PR,f169bd689fb8b32ccd62df9050aebc0b,5,2018-05-01,36,844,1
sao paulo,SP,b90edb88aa8235216b0f06e1a8ecee43,5,2018-07-12,49,375,6
sao paulo,SP,4ce809baf1b96894592348ee63179754,5,2018-05-06,59,453,2
votorantim,SP,15666ae129eff99b7d7405a5023b0d3a,5,2018-08-29,39,593,1
rio de janeiro,RJ,597ed802dbdf253e02ed5dc145617466,5,2018-08-23,61,1106,8
cotia,SP,55145ed5b3a494a64bc8a013c511191e,5,2018-07-26,45,356,2
sao paulo,SP,6f4c22d6819340866bb330c97cb45c81,5,2018-05-11,60,803,1
pedreira,SP,d9cec2829cd4998f4d6ea00861d2a689,1,2018-05-16,49,588,5
cravinhos,SP,4a0b592d4d6082de8155698ca49c6345,4,2018-08-01,50,430,1
curitiba,PR,a56858987ef5c87519d953a5b32ba118,3,2018-08-08,51,933,1
curitiba,PR,2fc59b5605bf0cfc03638cb2cca26b16,5,2018-08-25,46,468,2
brasilia,DF,62bb0ef3edb4e30a1481daa8f0e91f3f,5,2018-05-08,46,1871,1
sao paulo,SP,00a3f1ef430d3984dece2f39d6cbf431,5,2018-06-07,58,597,1
chapeco,SP,3023efa2840e41b0609d1879b171cba7,3,2018-05-16,57,838,8
morrinhos,GO,efd2fcff6bef918e8a4ad7bb4c829acf,3,2018-06-10,35,1190,1
sao paulo,SP,7c0659561e8e95e839b8a4f9f4b6fab9,1,2018-06-06,57,1988,2
bebedouro,SP,311f414d342d169b316953491c3366d6,5,2018-06-07,43,259,1
vitoria,ES,77aecc9798d57db2f5a83579783cdec7,5,2018-05-18,56,444,1
goiania,GO,e82814bcbe40982225e142717ff99d69,5,2018-05-26,36,3076,4
joinville,SC,d03428478ca1e760e9c5898acc54665f,3,2018-08-25,52,514,1
osasco,SP,db66dca329373cf37340222e240340b6,1,2018-08-29,45,716,1
lajeado,RS,c8cf9cd92734a5803265426a94989d0f,5,2018-07-05,59,299,1
almirante tamandare,PR,c2d61723f3e69b1e2bb9cc9c638c0b5e,2,2018-07-03,50,703,3
presidente prudente,SP,cc6084f06931be9f36e97f21edc3c5a0,5,2018-08-11,59,1432,6
sao paulo,SP,fce3aaaad786e05cb7386b9274f5aa17,5,2018-06-15,46,565,3
barretos,SP,9353617a6ed6c70e06f34d0adfe8e4b2,1,2018-05-23,60,409,1
bertioga,SP,50e46ab38a7ca83546cab50d4bca4835,1,2018-06-03,58,537,2
sao paulo,SP,9e317c05a75e38a2bdf6a454d8770ba0,5,2018-05-16,59,1359,3
sao paulo,SP,b93753633fb990e3c74dc9474c9d9e53,1,2018-05-25,54,746,5
viamao,RS,9e119efc7690fb6c238eca967793fd34,1,2018-08-25,42,834,4
sao paulo,SP,aa8c7fad85e2310540569bdf67fb25b1,3,2018-05-20,59,414,1
fortaleza,CE,3d124284515fa7130862f5500fd95c2a,5,2018-06-22,35,370,1
natal,RN,4e9cb71601575577f2208d3aedf933cc,5,2018-07-27,53,227,3
sao paulo,SP,3a910fcc31e93133ce84280ebc47d956,5,2018-08-09,24,158,2
jundiai,SP,2ff5e4926327864448d6e63f2a7fea15,4,2018-06-27,53,821,2
jaci,SP,7f88683c8e73da556d652a823d4050f4,5,2018-08-28,43,410,1
pocos de caldas,MG,ae6144c470984a7dcd32074f5d981973,3,2018-06-07,36,2071,1
arapongas,PR,dbbfe6ff2cb66699ef8bd6725226c011,5,2018-05-19,45,1514,4
venancio aires,RS,7a36ddcacbdd80a7dd8771aa4c6e465e,5,2018-08-17,58,293,1
rio de janeiro,RJ,1e8fc9212cac6dca33623c56a8dac683,5,2018-05-09,50,368,1
belo horizonte,MG,a379a199737c91a626e5d746f9ca6b51,1,2018-05-09,52,372,4
sao paulo - sp,SP,afc2b80ab67a5a0cf0d36422cd6409eb,1,2018-05-30,37,828,1
curitiba,PR,81e2f3f9f9ab4dea091b20c7a652290e,1,2018-05-22,59,621,4
ibitinga,SP,3890fcf8a1670d214325e87baaa8c526,4,2018-06-28,60,1295,1
curitiba,PR,dc66d02aa72baeed7ea19e8d5bf9531c,5,2018-06-28,57,3285,1
apucarana,PR,bab72f3856e8cc2c8396ce2441414540,4,2018-08-22,53,185,1
belo horizont,MG,bb645512c737c47f7bb875b67153b3f4,5,2018-07-31,16,726,1
limeira,SP,688052146432ef8253587b930b01a06d,4,2018-04-25,38,267,1
curitiba,PR,7c36932e3667e570c35752d13bbca443,5,2018-08-09,53,412,1
rio de janeiro,RJ,ae8e6884dc60226ca8e43dfe17895255,5,2018-05-04,50,363,3
porto alegre,RS,2c04042e578878f9e172a2916e039ab1,5,2018-06-06,53,623,4
sao paulo,SP,67c73223021cafc75df9335173151314,5,2018-08-09,31,1039,1
rio de janeiro,RJ,d4483d3fe5bb19cb4dcfe5d9a0bd4604,5,2018-08-03,21,476,2
guarulhos,SP,55a0842ea8508da4c9ef096cbac8bfef,4,2018-08-07,31,42,1
sao paulo,SP,7b907821024740432d6d005caa3451ee,5,2018-08-01,38,2612,3
sao paulo,SP,8ba726c808e76426c3ed43efc7ebce96,5,2018-07-31,40,1152,1
mogi guacu,SP,03e9790f0220543f057ebca9e29b459a,5,2018-08-04,59,436,3
sao carlos,SP,8e1d1de0ffc6127b3fbda09aba9fe9b4,5,2018-05-10,44,582,1
loanda,PR,5f61b71c278e0e65231c70f058f4ab00,4,2018-06-02,51,477,5
sao paulo,SP,465c942a1c3029a759415e862204114f,5,2018-05-10,60,473,1
araraquara,SP,4908ec7da1a1ce47b9b5da8de4192f4c,5,2018-08-28,54,1689,2
curitiba,PR,3821374c4cfea859896f8a3d6f2b7a5a,1,2018-05-19,41,785,2
cascavel,PR,ce6773b2916ebbc43dcaa762c0c6f9b2,5,2018-08-03,60,540,2
sao paulo,SP,7e41af71933a120d6d0fcf9249f19a85,5,2018-08-25,35,624,2
ivoti,RS,2a005820c4272e5679d8174656fe4e96,5,2018-07-03,39,213,1
sao paulo,SP,e2bd28bec2c4b78b6b39dd0cda08c177,3,2018-06-07,58,641,5
sao paulo,SP,c578990a35c5b8748fcd389179d04326,1,2018-04-26,59,846,1
belo horizonte,MG,215e5233d56b418ea25a08ca57b67619,4,2018-08-08,38,1018,1
curitiba,PR,54d0bf2cd634845822e8b0c29f3834ca,5,2018-08-17,51,598,2
sao paulo,SP,2c13ece9c2af7270ebcba9ee8a33afc1,1,2018-05-18,42,151,5
sao paulo,SP,66c21fa04706b27438fe03e00ba596f0,4,2018-06-12,60,235,1
andira-pr,PR,19bda247caaea65f92d0a5622749cb88,4,2018-05-11,35,813,3
sao caetano do sul,SP,5007ef2d1751857fb87921606c3c617f,1,2018-05-01,33,238,1
joao pessoa,PB,8e1787326878b8d540cc14a0546c3eb6,5,2018-06-04,44,430,2
timbo,SC,78ab727370e07aaf73b362897c8c6e3d,1,2018-05-24,58,143,1
sao paulo,SP,fc00f81a771664dd85e2ed1bf9e0db82,5,2018-04-27,51,873,3
curitiba,PR,32a4cb38a96677e6bbab3a8ea1c2aa87,5,2018-05-03,53,371,1
itajobi,SP,d949d4dcea6ae27ff040b9f9f40fac7a,5,2018-07-07,42,445,2
osasco,SP,a8c5b9c0a36fb5d42f41d29dc808c0a8,1,2018-04-27,59,697,5
sao paulo,SP,c9af854c75c421e3b6f3de0336c7fe65,5,2018-06-23,29,622,1
porto alegre,RS,af99e2024c32e91db8bd36c7508ba102,2,2018-06-05,60,322,1
arapongas,PR,c21fcb36121a9b1c65eed7b20f0862bd,1,2018-08-02,59,680,4
santo andre,SP,79dadf439ff9c9463421094b730899f8,1,2018-08-07,51,1350,1
aruja,SP,f442e8ce7252d20139480cdb55291b5c,5,2018-08-02,37,637,1
sao carlos,SP,31c8528678f80f4491b0e2634ae8940e,2,2018-05-17,48,161,1
botucatu,SP,a3a38cd51c4d299f206bc73c6daaf2b9,5,2018-08-24,53,543,3
palhoca,SC,1adbc05f8bb9f7f40e1566992a9b5e8d,1,2018-08-23,50,861,1
balneario camboriu,SC,dd3fe5e02ede895e3b2c8290d2fb7d3e,4,2018-04-27,47,520,1
praia grande,SP,667a47b3d52c6e88390b50708a061561,1,2018-08-03,57,182,3
betim,MG,24b54d866e249786f29f8ffba3f0d003,5,2018-05-11,54,1085,2
sao paulo,SP,c1875eb040541568d58640849b68b052,3,2018-04-07,55,2029,5
formiga,MG,be05bd6519a58cf3d3e4ca73c99f5395,5,2018-06-09,59,2811,1
campo bom,RS,c6f9707802d8df093005d7b1e9e8f9ec,4,2018-04-27,60,400,1
sao paulo,SP,b21e3162e757bdf451e3aead9be19148,5,2018-08-31,30,138,1
taboao da serra,SP,0cb709ce376d73c096eac3e210ebd5d6,1,2018-05-26,54,1413,5
osasco,SP,81633234173b1cd685789057d87021c9,5,2018-08-19,54,882,4
sao paulo,SP,43bf8ef114cb9b805735d15447abbc94,4,2018-06-15,59,1568,1
cerqueira cesar,SP,59fba17dea01f4ca170645397ca73e8b,5,2018-06-06,31,618,2
atibaia,SP,ee24dc874cf2cb44acd098173b7ff240,2,2018-07-29,40,582,1
marapoama,SP,eafb515f2cbb10b7de674ea74296f619,5,2018-06-15,55,633,5
imigrante,RS,cf82b80e79a66336306b0c6c151f64ef,1,2018-06-20,41,701,3
curitiba,PR,76932968baa3f3ec3eb6a11fe79c020f,5,2018-08-19,60,357,1
mairinque,SP,2ab274c9a5e207ca4445d7c6ab29e46a,5,2018-06-01,48,493,2
sao jose dos pinhais,SP,634a0c518ed370679d33e5e25ab3725b,5,2018-06-30,46,506,1
sao carlos,SP,e14f6f76cb42187a0831a2baf117f608,5,2018-08-16,56,450,3
sao paulo sp,SP,3a7d825f151dea33dcd33aaf24c803cc,4,2018-06-05,47,641,4
sao paulo,SP,603691890e2bc99b1ae66b9e7ecbe3d4,5,2018-06-27,41,1043,1
caxias do sul,RS,ed4116f3f55e67e9a26b9f1891ba2497,3,2018-08-31,44,420,1
mogi guacu,SP,4db2efafa3ef7a9bb740073addef3f85,5,2018-06-30,31,710,7
sao paulo,SP,4810ed84accc83eb4ecab078f19a3dff,1,2018-08-04,40,420,1
rio de janeiro / rio de janeiro,RJ,33df8843af208f8c4418211eaa6af067,4,2018-08-01,58,188,1
porto alegre,RS,b2385a6b96543064201c7f066a2b9b56,5,2018-04-28,54,265,1
santo andre,SP,3d6298d6f28bd5a6ce39be4faef068c8,5,2018-05-31,37,567,2
joinville,SC,52f8732e6b72c0e21fa23aa1101c88ea,5,2018-05-11,54,790,6
sao paulo,SP,fd654135e9d2b7c59f1f301c8b7eea44,5,2018-04-28,57,794,3
sumare,SP,0417c9ab9d789459e660e8d325ce4a6a,5,2018-06-28,26,294,1
lajeado,RS,f2c1189d5573ecb3a877c91242289b4f,5,2018-07-10,44,259,2
andradas,SP,6a8becea75ddeafc9a476d5de46696a1,1,2018-08-31,57,132,1
maringa,PR,d4ab8a264235be36f72a07621046d082,4,2018-06-13,46,1290,1
sao paulo,SP,4017e89aa0de21cfc97ea96afbb9e1bb,5,2018-05-15,23,162,1
divinopolis,MG,c2c23632c81a919fa705b182eb5bf55e,5,2018-06-30,42,790,1
sao paulo,SP,7a71ea3784516335d7d333ed70db7caf,1,2018-04-08,37,671,1
sao paulo,SP,48b7d84507eb52608a007fde9d641daa,4,2018-05-11,46,819,2
rio de janeiro,RJ,8fda9273c38415c07bd4923de4cd82c8,5,2018-05-03,60,399,3
nova iguacu,RJ,3ec6546881c0f5dbc6fc2054c706c3ce,5,2018-08-04,58,641,1
jacarei,SP,e3c3b6a76ec80dd699ad25f02be1a504,4,2018-07-11,57,801,1
diadema,SP,d65ef0f73f00ef3755af2d8ef6138ba5,3,2018-05-04,52,921,7
sando andre,SP,78c13513d30056e98c389d49a5634361,2,2018-06-27,33,1401,2
curitiba,PR,adf094db594ac7282fe50859f69cdb31,5,2018-06-19,57,375,1
toledo,PR,0b5bc52b360d662aac171cf7ae46f187,5,2018-08-11,56,407,1
duque de caxias,RJ,06d4759251d186697714a0c1a3fccb0c,4,2018-08-29,43,1437,7
sao paulo,SP,076d1555fb53a89b0ef4d529e527a0f6,4,2018-08-08,50,330,1
franca,SP,84b178ef93e0b367f901d4263bee2a3a,5,2018-08-10,60,283,6
brasilia,DF,1d6bda6e5595652f956770a32ae4ba0d,5,2018-06-05,38,170,1
nova odessa,SP,ffbcdac3da2c2f23b699666818b0d38c,2,2018-06-29,30,672,1
barueri,SP,acbd43df296646b7b242d1e25b18a646,3,2018-08-07,59,1708,1
sao paulo,SP,f16dee6de72d9dcf6b644a19233a39da,5,2018-04-27,42,586,5
recife,PE,5492e5f6cccb69b3bfb5b0c1242e69b4,5,2018-07-06,31,1222,1
paulinia,SP,add85850d87ec9b2926443c2310561dc,5,2018-07-01,25,1399,1
votuporanga,SP,87ebcd73de7c03e3ba13f9e9466c15c5,5,2018-08-31,41,1947,1
extrema,MG,6265e86b71fc209d82742bcfebe33046,5,2018-08-21,47,247,1
olimpia,SP,918e041f64288443edad8152f66ea031,5,2018-05-30,29,850,2
limeira,SP,0341b60065c49221a27293793f11b117,5,2018-05-21,55,428,1
sao paulo,SP,6715132837520c5934acfadb854f1735,5,2018-08-18,52,1336,1
sao paulo,SP,417753e7b9376497030b2f497535bf5c,4,2018-06-20,39,1140,1
guarulhos,SP,dbd8e1a6d62bae210e6a42ed8bcf8d39,5,2018-06-19,37,360,2
santo andre,SP,fbb38f33f44df110ef060767b70bdfa3,1,2018-08-18,20,83,1
angra dos reis rj,RJ,bb1471d7b9aedd3bafa3f2dd40db59de,4,2018-08-17,46,650,1
santo andre,SP,264ab2016a5152e0d554f11fb4324d80,3,2018-06-09,45,507,3
taboao da serra,SP,f0c1fadfe3832d32c7a44b37530c9e2c,5,2018-08-04,57,291,1
sao paulo,SP,7a2f802f8cd01aa62fb904b952932edf,5,2018-08-09,50,1423,1
osasco,SP,f2580bf652929f436d44764e3d41f1bf,5,2018-05-01,50,2871,1
brusque,SC,f6ad54b5be9c3a496973acd1b1c8b714,5,2018-08-22,54,1475,1
londrina,PR,01442602b15d4127a84ca6ac1507ee2d,4,2018-08-07,58,867,1
belo horizonte,MG,8e9358bf838db65d965ffe0913252ac8,1,2018-05-19,57,412,1
toledo,PR,5d4cc8f9c45e3cc48483e096ddf967e2,5,2018-04-21,33,2417,1
umuarama,PR,5bbe99cfacba17ac9fbfd3b9c873f41e,5,2018-05-11,53,666,1
sao paulo,SP,b9ec9404685b3beb2a2eb3d2c57ce666,1,2018-05-17,50,533,3
birigui,SP,cf33134e239432c52a6d5390e7f8a235,5,2018-05-15,49,181,2
sao paulo,SP,a26bdfa860437e3b9199a81b6003d928,5,2018-08-08,53,408,3
fortaleza,CE,2cbc139e18b171e8ef81d14f48800cfd,4,2018-05-17,28,143,2
rio de janeiro,RJ,476a432306780038e2403c30235817e7,2,2018-05-04,59,1289,1
curitiba,PR,c0f8258a486cbbdd64c2fe207a1960f3,4,2018-05-05,48,575,1
curitiba,PR,4198c92e06d92792e49f119f659e723e,5,2018-08-01,43,192,3
goiania,GO,668afd295fa33d9d9b78c4916baee712,5,2018-07-13,30,1570,3
ronda alta,RS,93c244c6bb63cafcde3117a2b2a5e151,2,2018-05-11,46,937,2
sao  paulo,SP,f11b670018cde48868c96b03c4d3d1ce,3,2018-08-17,28,182,1
sao paulo,SP,e66c28c44f4a12382611f0de3e522478,1,2018-07-29,31,259,1
sao paulo,SP,bee8e1ed5119e2f2a4bfb408ab6ab177,4,2018-06-12,19,767,1
sao paulo,SP,a4058b92f127efc4a6eaa3d11d0b1432,5,2018-08-09,49,695,4
sao vicente,SP,9c8e60a3e496cdf773216fa56215dd47,1,2018-08-15,58,144,4
tubarao,SC,0c7207c23f4eb8c3b374c9b6f11d75b7,5,2018-05-17,34,397,1
ibitinga,SP,4fb104ec6918efe57f7e105fe598d96f,3,2018-07-08,56,361,1
pinhais/pr,PR,bdfad190904dc2cc0fc9d2c54f58fedf,5,2018-06-02,53,1180,2
portao,RS,c37a9a364fe07bc26ad03f0b4f306aa1,5,2018-08-08,43,341,1
paulinia,SP,40940dc8bce0d8f65258a5d2d293038b,4,2018-05-17,60,166,1
americana,SP,d2c6edf0a1bc848686337236f623d79d,4,2018-07-25,40,177,3
curitiba,PR,79c25882bf9157a3e38e7edb7c3a7286,5,2018-07-10,54,599,6
registro,SP,c7c1820a74542b67b30b740697e55d01,5,2018-08-25,52,452,2
formiga,MG,305f4f2afe70d838e381fb7a3c973838,5,2018-07-02,55,229,2
londrina,PR,8e74025444ac9b16544fc2fc74c39b48,5,2018-06-22,60,298,1
curitiba,PR,4497ba9d409157ae7bc8aaf8fd113307,4,2018-08-14,46,3106,1
sao paulo,SP,e5b203174e16a24326eca2118bf82a94,5,2018-06-05,54,821,2
sao paulo,SP,22c05027bd97d6cf4376df52e0a7e5a2,1,2018-05-19,45,837,1
curitiba,PR,92a195ed387f8e7f9151eae7a7ec13f0,1,2018-06-06,22,661,3
blumenau,SC,4b2dcf714729a31ae2d3b69b1dd35629,4,2018-05-01,45,415,1
curitiba,PR,b75559e68bdb9a0a3526bb2995f093da,5,2018-07-25,46,1332,1
rio de janeiro,RJ,ecf079f16ac07328e5153aa201fbbb1e,5,2018-08-18,55,660,2
presidente prudente,SP,d2570454fa1bbea98db582b76abdc800,5,2018-08-04,54,1133,2
ao bernardo do campo,SP,bb953a084ab406da9e19dfdc06df0245,5,2018-08-14,33,561,2
sao paulo,SP,3cc9d3f8dca39fc7c29d082e1197b488,5,2018-07-12,58,381,5
osasco,SP,74fb5413e6636d0aa1aa883054198a3d,4,2018-06-06,52,828,4
curitiba,PR,fe8019fe8dd1f1af8ba5c0ffdb113a74,5,2018-05-10,55,109,1
canoas,RS,fb4b0b0096d14fc21dd9baf7881283bf,4,2018-04-25,55,498,3
ribeirao preto,SP,626389ec53cbe508339cbc2ad3a4787b,3,2018-05-16,57,272,1
sao paulo,SP,117c08edcd4cf5c43118fefa4e0dab79,3,2018-08-23,60,392,2
borda da mata,MG,c171a641ce5deb8a4f8ec640d78dde03,5,2018-08-02,36,153,2
sao paulo,SP,78420988bdc7bf4dac19e4fe4ccdbd6a,3,2018-08-05,31,308,1
nova friburgo,RJ,ac05f13680c4e4da78427313ecbe0a6e,5,2018-07-13,57,306,1
diadema,SP,13d519be7e5206509a15e017ab923f71,4,2018-05-08,51,446,1
carmo do cajuru,MG,2f303d04434f764d1c1dbaed0caf2e3e,5,2018-05-24,50,204,1
ibitinga,SP,8840abe0158f5b148bae2172f8c24423,4,2018-07-27,55,210,1
sao paulo,SP,bc03012724b4db8837684e376b6eeacd,2,2018-06-21,41,1178,1
guarulhos,SP,6149381a3f89663b98bdbf7728d37cce,1,2018-05-31,57,453,4
ponta grossa,PR,fe131be5a96c0e5194cfe0c33e5b1bb7,1,2018-08-28,57,1098,4
sao paulo,SP,21d33068d3dfe0561f1b60cc9be732e8,2,2018-05-30,59,1562,1
sao paulo,SP,7ae4fd8c81d9c0d64e4a89a71adbb6c2,5,2018-06-06,60,411,5
osasco,SP,1cc2d3a2d530f28cabf220dad2b59b55,4,2018-08-15,50,494,2
sao paulo,SP,c4e6c7d5fa7585017ea3c7bdaa32a956,5,2018-05-10,57,1009,1
sao paulo,SP,a7dff9f82589bed9661867f1d3e5673e,5,2018-07-12,58,2049,4
rio de janeiro,RJ,575fddcc90877446a5a777b509ac3786,5,2018-08-08,56,856,4
sao paulo,SP,b76914fad8489589b7eca037a01c7dc6,1,2018-07-04,20,274,1
curitiba,PR,9f672a6ad991e6e232e91e479ab1d0ef,3,2018-06-14,52,595,1
embu das artes,SP,fe54721dce41fbe10fc161ef6b4a883a,5,2018-05-08,57,220,1
curitiba,PR,5460b7ae3e4318981a10de9300d62d93,5,2018-05-10,54,1125,3
fernando prestes,SP,b552bf4c093b6c4804fa08eaee94a786,5,2018-07-24,59,1115,1
castro pires,MG,14f81abb54984ba116bc1994d6a34b9d,1,2018-07-10,56,1485,2
sao paulo,SP,587e32dd528769d669d539531d32aeb5,1,2018-08-31,56,173,1
mogi mirim,SP,4822b9a2b5589396deb0956b2b844afa,4,2018-08-25,43,352,1
vargem grande do sul,SP,079b09f210081037c1f444e2eaca1e38,1,2018-05-27,46,534,7
sao paulo,SP,82494202b66a95f0b6298e21f88b95ad,5,2018-08-28,56,309,1
sao paulo,SP,046bc7c1d7122be13009a28d66977149,5,2018-06-03,56,257,3
sao paulo,SP,3268eb4ec8dd57e0ec471da34e35f5e8,5,2018-07-31,53,877,4
